Interval,Interval (UTC),ams-a-control-out-control/AvgValue.value (raw data),ams-a-control-in-stateOfCharge/AvgValue.avg,ams-a-control-in-stateOfCharge/AvgValue.min,ams-a-control-in-stateOfCharge/AvgValue.max,ams-a-bat-ew/AvgValue.avg,ams-a-bat-ew/AvgValue.min,ams-a-bat-ew/AvgValue.max,numberOfConnectedVehicles/numConnVehicles.numConnVehicles,ams-a-chrg-0-0-3PhaseActivePowW/AvgValue.avg,ams-a-chrg-0-0-3PhaseActivePowW/AvgValue.min,ams-a-chrg-0-0-3PhaseActivePowW/AvgValue.max,ams-a-chrg-0-1-3PhaseActivePowW/AvgValue.avg,ams-a-chrg-0-1-3PhaseActivePowW/AvgValue.min,ams-a-chrg-0-1-3PhaseActivePowW/AvgValue.max,ams-a-chrg-1-0-3PhaseActivePowW/AvgValue.avg,ams-a-chrg-1-0-3PhaseActivePowW/AvgValue.min,ams-a-chrg-1-0-3PhaseActivePowW/AvgValue.max,ams-a-chrg-1-1-3PhaseActivePowW/AvgValue.avg,ams-a-chrg-1-1-3PhaseActivePowW/AvgValue.min,ams-a-chrg-1-1-3PhaseActivePowW/AvgValue.max,ams-a-chrg-2-0-3PhaseActivePowW/AvgValue.avg,ams-a-chrg-2-0-3PhaseActivePowW/AvgValue.min,ams-a-chrg-2-0-3PhaseActivePowW/AvgValue.max,ams-a-chrg-2-1-3PhaseActivePowW/AvgValue.avg,ams-a-chrg-2-1-3PhaseActivePowW/AvgValue.min,ams-a-chrg-2-1-3PhaseActivePowW/AvgValue.max,ams-a-chrg-3-0-3PhaseActivePowW/AvgValue.avg,ams-a-chrg-3-0-3PhaseActivePowW/AvgValue.min,ams-a-chrg-3-0-3PhaseActivePowW/AvgValue.max,ams-a-chrg-3-1-3PhaseActivePowW/AvgValue.avg,ams-a-chrg-3-1-3PhaseActivePowW/AvgValue.min,ams-a-chrg-3-1-3PhaseActivePowW/AvgValue.max,ams-a-chrg-4-0-3PhaseActivePowW/AvgValue.avg,ams-a-chrg-4-0-3PhaseActivePowW/AvgValue.min,ams-a-chrg-4-0-3PhaseActivePowW/AvgValue.max,ams-a-chrg-4-1-3PhaseActivePowW/AvgValue.avg,ams-a-chrg-4-1-3PhaseActivePowW/AvgValue.min,ams-a-chrg-4-1-3PhaseActivePowW/AvgValue.max,ams-a-chrg-5-0-3PhaseActivePowW/AvgValue.avg,ams-a-chrg-5-0-3PhaseActivePowW/AvgValue.min,ams-a-chrg-5-0-3PhaseActivePowW/AvgValue.max,ams-a-chrg-5-1-3PhaseActivePowW/AvgValue.avg,ams-a-chrg-5-1-3PhaseActivePowW/AvgValue.min,ams-a-chrg-5-1-3PhaseActivePowW/AvgValue.max,ams-a-chrg-6-0-3PhaseActivePowW/AvgValue.avg,ams-a-chrg-6-0-3PhaseActivePowW/AvgValue.min,ams-a-chrg-6-0-3PhaseActivePowW/AvgValue.max,ams-a-chrg-6-1-3PhaseActivePowW/AvgValue.avg,ams-a-chrg-6-1-3PhaseActivePowW/AvgValue.min,ams-a-chrg-6-1-3PhaseActivePowW/AvgValue.max,ams-a-chrg-7-0-3PhaseActivePowW/AvgValue.avg,ams-a-chrg-7-0-3PhaseActivePowW/AvgValue.min,ams-a-chrg-7-0-3PhaseActivePowW/AvgValue.max,ams-a-chrg-7-1-3PhaseActivePowW/AvgValue.avg,ams-a-chrg-7-1-3PhaseActivePowW/AvgValue.min,ams-a-chrg-7-1-3PhaseActivePowW/AvgValue.max,ams-a-chrg-0-0-VehicleConnected/AvgValue.avg,ams-a-chrg-0-0-VehicleConnected/AvgValue.min,ams-a-chrg-0-0-VehicleConnected/AvgValue.max,ams-a-chrg-0-1-VehicleConnected/AvgValue.avg,ams-a-chrg-0-1-VehicleConnected/AvgValue.min,ams-a-chrg-0-1-VehicleConnected/AvgValue.max,ams-a-chrg-1-0-VehicleConnected/AvgValue.avg,ams-a-chrg-1-0-VehicleConnected/AvgValue.min,ams-a-chrg-1-0-VehicleConnected/AvgValue.max,ams-a-chrg-1-1-VehicleConnected/AvgValue.avg,ams-a-chrg-1-1-VehicleConnected/AvgValue.min,ams-a-chrg-1-1-VehicleConnected/AvgValue.max,ams-a-chrg-2-0-VehicleConnected/AvgValue.avg,ams-a-chrg-2-0-VehicleConnected/AvgValue.min,ams-a-chrg-2-0-VehicleConnected/AvgValue.max,ams-a-chrg-2-1-VehicleConnected/AvgValue.avg,ams-a-chrg-2-1-VehicleConnected/AvgValue.min,ams-a-chrg-2-1-VehicleConnected/AvgValue.max,ams-a-chrg-3-0-VehicleConnected/AvgValue.avg,ams-a-chrg-3-0-VehicleConnected/AvgValue.min,ams-a-chrg-3-0-VehicleConnected/AvgValue.max,ams-a-chrg-3-1-VehicleConnected/AvgValue.avg,ams-a-chrg-3-1-VehicleConnected/AvgValue.min,ams-a-chrg-3-1-VehicleConnected/AvgValue.max,ams-a-chrg-4-0-VehicleConnected/AvgValue.avg,ams-a-chrg-4-0-VehicleConnected/AvgValue.min,ams-a-chrg-4-0-VehicleConnected/AvgValue.max,ams-a-chrg-4-1-VehicleConnected/AvgValue.avg,ams-a-chrg-4-1-VehicleConnected/AvgValue.min,ams-a-chrg-4-1-VehicleConnected/AvgValue.max,ams-a-chrg-5-0-VehicleConnected/AvgValue.avg,ams-a-chrg-5-0-VehicleConnected/AvgValue.min,ams-a-chrg-5-0-VehicleConnected/AvgValue.max,ams-a-chrg-5-1-VehicleConnected/AvgValue.avg,ams-a-chrg-5-1-VehicleConnected/AvgValue.min,ams-a-chrg-5-1-VehicleConnected/AvgValue.max,ams-a-chrg-6-0-VehicleConnected/AvgValue.avg,ams-a-chrg-6-0-VehicleConnected/AvgValue.min,ams-a-chrg-6-0-VehicleConnected/AvgValue.max,ams-a-chrg-6-1-VehicleConnected/AvgValue.avg,ams-a-chrg-6-1-VehicleConnected/AvgValue.min,ams-a-chrg-6-1-VehicleConnected/AvgValue.max,ams-a-chrg-7-0-VehicleConnected/AvgValue.avg,ams-a-chrg-7-0-VehicleConnected/AvgValue.min,ams-a-chrg-7-0-VehicleConnected/AvgValue.max,ams-a-chrg-7-1-VehicleConnected/AvgValue.avg,ams-a-chrg-7-1-VehicleConnected/AvgValue.min,ams-a-chrg-7-1-VehicleConnected/AvgValue.max
2021-11-03 07:20 AM,2021-11-03 06:20 AM,,0.9331,0.9331,0.9331,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,311.389310393,0,9542.6396484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.085,0,1,0,0,0,0,0,0,1,1,1
2021-11-03 07:30 AM,2021-11-03 06:30 AM,,0.933,0.933,0.933,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10805.5100667429,9527.9101563,10924.4101563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1
2021-11-03 07:40 AM,2021-11-03 06:40 AM,,0.9329,0.9329,0.9329,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10837.732430019,10754.9296875,10930.6201172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1
2021-11-03 07:50 AM,2021-11-03 06:50 AM,,0.933,0.933,0.933,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10829.1553501947,10733.2001953,10918.3701172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1
2021-11-03 08:00 AM,2021-11-03 07:00 AM,,0.932933333333333,0.9329,0.933,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10801.838922534,10739.3095703,10899.0400391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1
2021-11-03 08:10 AM,2021-11-03 07:10 AM,,0.93287,0.9325,0.933,-1.177,-6.69,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1799.39155588827,0,10807.7597656,0,0,0,10782.77280773,10643.4394531,10850.4101563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.226130653266332,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1
2021-11-03 08:20 AM,2021-11-03 07:20 AM,,0.929401149425287,0.9268,0.9324,-4.98222222222222,-6.69,-4.44,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10709.3214651431,10566.5996094,10836.2099609,0,0,0,10724.9575904563,10634.6601563,10821.0195313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1
2021-11-03 08:30 AM,2021-11-03 07:30 AM,,0.924147058823529,0.9219,0.9267,-4.635,-4.92,-4.49,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10777.7057644994,10575.3994141,11034.8398438,0,0,0,10784.3752021684,10598.5800781,11022.1494141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1
2021-11-03 08:40 AM,2021-11-03 07:40 AM,,0.919301234567901,0.9172,0.9218,-4.77,-4.85,-4.73,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10875.376040364,10758.9902344,10957.4902344,0,0,0,10880.3595516682,10769,11002.609375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1
2021-11-03 08:50 AM,2021-11-03 07:50 AM,,0.914628571428572,0.9123,0.9172,-4.806,-4.91,-4.72,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10896.068868109,10764.6494141,11014.9599609,0,0,0,10898.6630924898,10765.0996094,11011.9394531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1
2021-11-03 09:00 AM,2021-11-03 08:00 AM,,0.909963513513514,0.9075,0.9122,-4.779,-4.86,-4.73,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10890.8838054005,10763.3095703,10969.359375,0,0,0,10893.2369388922,10783.8300781,10994.3798828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1
2021-11-03 09:10 AM,2021-11-03 08:10 AM,,0.905347368421053,0.9028,0.9074,-4.766,-4.86,-4.73,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10887.3933362317,10749.7900391,10949.9794922,0,0,0,10889.1228333082,10769.0195313,11006.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1
2021-11-03 09:20 AM,2021-11-03 08:20 AM,,0.900510526315789,0.8983,0.9028,-4.763,-4.87,-4.71,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10880.9404035667,10732.2001953,11002.2695313,0,0,0,10243.9022869613,-0.07,11004.359375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0.95644891122278,0,1,0,0,0,0,0,0,1,1,1
2021-11-03 09:30 AM,2021-11-03 08:30 AM,,0.898591780821918,0.8971,0.9006,5.089,-4.64,6.2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.28404009115192,0,684.0700073,0,0,0,10893.4928820249,10780.7998047,11008.6298828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
2021-11-03 09:40 AM,2021-11-03 08:40 AM,,0.89950985915493,0.897,0.9015,-3.882,-4.06,-3.02,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9785.03316756346,5.4699998,10140.5400391,0,0,0,10907.6020956229,10815.0898438,11010.609375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
2021-11-03 09:50 AM,2021-11-03 08:50 AM,,0.894679518072289,0.8927,0.8971,-3.968,-4.07,-3.87,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10030.9953053087,9898.7900391,10118.9296875,0,0,0,10903.5483619357,10769.3398438,11010.9199219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
2021-11-03 10:00 AM,2021-11-03 09:00 AM,,0.890656818181818,0.8884,0.8926,-4.123,-4.17,-4.06,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10108.6221127048,10005.9101563,10188.5800781,0,0,0,10957.8746038404,10858.0595703,11041.5097656,0,0,0,126.234165484833,0,8964.2900391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0.06,0,1,0,0,0,0,0,0,1,1,1
2021-11-03 10:10 AM,2021-11-03 09:10 AM,,0.883,0.8774,0.8886,-15.228,-16.65,-13.93,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10103.7186436841,9945.4101563,10223.3496094,0,0,0,10953.9954558019,10861.9697266,11041.7998047,0,0,0,10848.2935903563,9596.9199219,11006.2900391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1
2021-11-03 10:20 AM,2021-11-03 09:20 AM,,0.870818320610687,0.8645,0.8773,-17.778,-18,-17,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10107.4974089916,9977.0800781,10194.7099609,0,0,0,10954.8245027024,10808.2597656,11058.0292969,0,0,0,10931.2233505165,10846.7402344,11002.109375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1
2021-11-03 10:30 AM,2021-11-03 09:30 AM,,0.858165648854962,0.8518,0.8644,-17.961,-18,-17.85,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10137.0240814843,10014.8193359,10248.9794922,0,0,0,10966.6250163092,10847.75,11048.4394531,0,0,0,10949.0061223027,10846.5498047,10998.6601563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1
2021-11-03 10:40 AM,2021-11-03 09:40 AM,,0.845117647058824,0.8386,0.8517,-18.027,-18.11,-17.96,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10145.0722185123,9986.3701172,10258.1298828,0,0,0,10969.6275695661,10854.25,11051.1796875,0,0,0,10946.4666522662,10839.25,11012.9296875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1
2021-11-03 10:50 AM,2021-11-03 09:50 AM,,0.832419230769231,0.8264,0.8385,-16.788,-17.93,-15.21,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10148.7830316644,10014.4794922,10240.4501953,0,0,0,10987.9977300679,10855.2402344,11056.4902344,0,0,0,10960.9985057728,10839.5195313,11005.5996094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1
2021-11-03 11:00 AM,2021-11-03 10:00 AM,,0.820037692307692,0.8138,0.8263,-17.59,-18.85,-15.25,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10152.4954139114,10025.2197266,10262.0292969,0,0,0,10987.9212049441,10863.1699219,11054.6396484,0,0,0,10963.6252331416,10842.6894531,11009.0898438,0,0,0,96.955040581803,0,3159.4699707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0.056761268781302,0,1,1,1,1
2021-11-03 11:10 AM,2021-11-03 10:10 AM,,0.80335,0.793,0.8137,-29.763,-30.97,-26.05,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10193.9407808057,10099.1601563,10279.9902344,0,0,0,10990.2061085846,10824.9501953,11094.3496094,0,0,0,10962.6753893228,10850.9394531,11080.5400391,0,0,0,3895.88519287776,0,4507.8300781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,1,1,1,1,1,1
2021-11-03 11:20 AM,2021-11-03 10:20 AM,,0.78235,0.7718,0.7929,-30.031,-31.52,-28.28,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10214.7127270526,10117.8193359,10314.3398438,0,0,0,11006.1917285057,10853.1601563,11125.7402344,0,0,0,10843.8708222164,4867.5200195,11093.3193359,1053.27799633718,0,3645.9399414,4413.74335054087,4393.5400391,4447.3300781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,1,1,1,0.331103678929766,0,1,1,1,1,1,1,1
2021-11-03 11:30 AM,2021-11-03 10:30 AM,,0.7606,0.7495,0.7717,-30.663,-31.61,-28.61,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10208.6391364459,10117.2792969,10297.6201172,0,0,0,11021.0028642642,10897.0498047,11125.2597656,0,0,0,10900.9741071957,10786.8300781,11050.1601563,3641.27848484164,3606.4699707,3664.8999023,4431.90937026198,4404.6201172,4457.6000977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
2021-11-03 11:40 AM,2021-11-03 10:40 AM,,0.740704545454546,0.7323,0.7494,-24.685,-30.15,-19.09,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10212.5386311862,10083.8300781,10315.359375,0,0,0,4683.4666455135,0,11117.0595703,0,0,0,10912.3694677814,10754.5292969,11054.3701172,3653.0734468575,3619.0498047,3683.5400391,4448.90982340633,4424.659668,4478.7797852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
2021-11-03 11:50 AM,2021-11-03 10:50 AM,,0.725337142857143,0.7185,0.7322,-19.656,-20.88,-17.62,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10236.4198466343,10021.3896484,10332.8193359,0,0,0,0,0,0,0,0,0,10931.1424194603,10750.2998047,11087.8496094,3664.3535637197,3613.5200195,3689.9099121,4473.40741059598,4453.4897461,4498.2900391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
2021-11-03 12:00 PM,2021-11-03 11:00 AM,,0.7126,0.7068,0.7184,-16.019,-19.47,-12.27,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5956.72011091419,2983.6999512,10336.1201172,0,0,0,0,0,0,0,0,0,10947.2932638466,10745.609375,11090.0498047,3670.24003873957,3620.0698242,3707.0698242,4504.26122639633,4472.6401367,4539.2197266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
2021-11-03 12:10 PM,2021-11-03 11:10 AM,,0.702206862745098,0.6974,0.7068,-11.902,-13.22,-10.15,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3035.38432829065,2976.4499512,3081.1499023,0,0,0,0,0,0,0,0,0,10832.1815753135,10678.7197266,10968.5693359,3630.75841449599,3596.3999023,3652.9699707,4366.79752169348,4246.25,4551.6796875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
2021-11-03 12:20 PM,2021-11-03 11:20 AM,,0.69337,0.6902,0.6973,-8.772,-12,-1.85,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3044.64407113963,2981.5598145,3082.619873,0,0,0,0,0,0,0,0,0,6094.03115685602,0,10961.0292969,3391.51420254307,2070.3798828,3694.2800293,4339.47424847726,4259.8598633,4472.1499023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
2021-11-03 12:30 PM,2021-11-03 11:30 AM,,0.69193,0.6912,0.6928,-0.136,-0.48,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3061.73629837178,3051.1298828,3082.1599121,0,0,0,0,0,0,0,0,0,0,0,0,1120.40342974691,650.3200073,2075.8398438,4329.66347558397,4294.1699219,4395.199707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
2021-11-03 12:40 PM,2021-11-03 11:40 AM,,0.6909825,0.6884,0.6938,-3.633,-11.34,-0.33,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3057.57097294741,3016.1799316,3081.7900391,0,0,0,2276.91605381123,0,10939.8701172,0,0,0,0,0,0,136.587459492988,0,652.4500122,4367.38735670888,4335.1699219,4395.2700195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
2021-11-03 12:50 PM,2021-11-03 11:50 AM,,0.689655555555556,0.6893,0.6899,-0.246,-0.72,1.13,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3065.57585734067,3053.8498535,3085.5200195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4374.17948568134,4275.8398438,4436.8100586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
2021-11-03 01:00 PM,2021-11-03 12:00 PM,,0.689966666666667,0.6899,0.69,0.09,-0.41,1.14,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3069.53486882994,3042.0598145,3088.3198242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4312.07746391002,4183.6499023,4347.449707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
2021-11-03 01:10 PM,2021-11-03 12:10 PM,,,,,-0.316666666666667,-0.53,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3076.73521438311,3063.3999023,3098.8898926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4316.83952939248,4199.2299805,4371.1699219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
